  50.0000000 40.000000
  68.2364729 40.000000
  86.4729459 40.000000
 104.7094188 40.000000
 122.9458918 40.000000
 141.1823647 40.000000
 159.4188377 40.000000
 177.6553106 40.000000
 195.8917836 40.000000
 214.1282565 40.000000
 232.3647295 40.000000
 250.6012024 40.000000
 268.8376754 40.000000
 287.0741483 40.000000
 305.3106212 40.000000
 323.5470942 40.000000
 341.7835671 40.000000
 360.0200401 40.000000
 378.2565130 40.000000
 396.4929860 40.000000
 414.7294589 40.000000
 432.9659319 40.000000
 451.2024048 40.000000
 469.4388778 40.000000
 487.6753507 40.000000
 505.9118236 40.000000
 524.1482966 40.000000
 542.3847695 40.000000
 560.6212425 40.000000
 578.8577154 40.000000
 597.0941884 40.000000
 615.3306613 40.000000
 633.5671343 40.000000
 651.8036072 40.000000
 670.0400802 40.000000
 688.2765531 40.000000
 706.5130261 40.000000
 724.7494990 40.000000
 742.9859719 40.000000
 761.2224449 40.000000
 779.4589178 40.000000
 797.6953908 40.000000
 815.9318637 40.000000
 834.1683367 40.000000
 852.4048096 40.000000
 870.6412826 40.000000
 888.8777555 40.000000
 907.1142285 40.000000
 925.3507014 40.000000
 943.5871743 40.000000
 961.8236473 40.000000
 980.0601202 40.000000
 998.2965932 40.000000
1016.5330661 40.000000
1034.7695391 40.000000
1053.0060120 40.000000
1071.2424850 40.000000
1089.4789579 40.000000
1107.7154309 40.000000
1125.9519038 40.000000
1144.1883768 40.000000
1162.4248497 40.000000
1180.6613226 40.000000
1198.8977956 40.000000
1217.1342685 40.000000
1235.3707415 40.000000
1253.6072144 40.000000
1271.8436874 40.000000
1290.0801603 40.000000
1308.3166333 40.000000
1326.5531062 40.000000
1344.7895792 40.000000
1363.0260521 40.000000
1381.2625251 40.000000
1399.4989980 40.000000
1417.7354709 40.000000
1435.9719439 40.000000
1454.2084168 40.000000
1472.4448898 40.000000
1490.6813627 40.000000
1508.9178357 40.000000
1527.1543086 40.000000
1545.3907816 40.000000
1563.6272545 40.000000
1581.8637275 40.000000
1600.1002004 40.000000
1618.3366733 40.000000
1636.5731463 40.000000
1654.8096192 40.000000
1673.0460922 40.000000
1691.2825651 40.000000
1709.5190381 40.000000
1727.7555110 40.000000
1745.9919840 40.000000
1764.2284569 40.000000
1782.4649299 40.000000
1800.7014028 40.000000
1818.9378758 40.000000
1837.1743487 40.000000
1855.4108216 40.000000
1873.6472946 40.000000
1891.8837675 40.000000
1910.1202405 40.000000
1928.3567134 40.000000
1946.5931864 40.000000
1964.8296593 40.000000
1983.0661323 40.000000
2001.3026052 40.000000
2019.5390782 40.000000
2037.7755511 40.000000
2056.0120240 40.000000
2074.2484970 40.000000
2092.4849699 40.000000
2110.7214429 40.000000
2128.9579158 40.000000
2147.1943888 40.000000
2165.4308617 40.000000
2183.6673347 40.000000
2201.9038076 40.000000
2220.1402806 40.000000
2238.3767535 40.000000
2256.6132265 40.000000
2274.8496994 40.000000
2293.0861723 40.000000
2311.3226453 40.000000
2329.5591182 40.000000
2347.7955912 40.000000
2366.0320641 40.000000
2384.2685371 40.000000
2402.5050100 40.000000
2420.7414830 40.000000
2438.9779559 40.000000
2457.2144289 40.000000
2475.4509018 40.000000
2493.6873747 40.000000
2511.9238477 40.000000
2530.1603206 40.000000
2548.3967936 40.000000
2566.6332665 40.000000
2584.8697395 40.000000
2603.1062124 40.000000
2621.3426854 40.000000
2639.5791583 40.000000
2657.8156313 40.000000
2676.0521042 40.000000
2694.2885772 40.000000
2712.5250501 40.000000
2730.7615230 40.000000
2748.9979960 40.000000
2767.2344689 40.000000
2785.4709419 40.000000
2803.7074148 40.000000
2821.9438878 40.000000
2840.1803607 40.000000
2858.4168337 40.000000
2876.6533066 40.000000
2894.8897796 40.000000
2913.1262525 40.000000
2931.3627255 40.000000
2949.5991984 40.000000
2967.8356713 40.000000
2986.0721443 40.000000
3004.3086172 40.000000
3022.5450902 40.000000
3040.7815631 40.000000
3059.0180361 40.000000
3077.2545090 40.000000
3095.4909820 40.000000
3113.7274549 40.000000
3131.9639279 40.000000
3150.2004008 40.000000
3168.4368737 40.000000
3186.6733467 40.000000
3204.9098196 40.000000
3223.1462926 40.000000
3241.3827655 40.000000
3259.6192385 40.000000
3277.8557114 40.000000
3296.0921844 40.000000
3314.3286573 40.000000
3332.5651303 40.000000
3350.8016032 40.000000
3369.0380762 40.000000
3387.2745491 40.000000
3405.5110220 40.000000
3423.7474950 40.000000
3441.9839679 40.000000
3460.2204409 40.000000
3478.4569138 40.000000
3496.6933868 40.000000
3514.9298597 40.000000
3533.1663327 40.000000
3551.4028056 40.000000
3569.6392786 40.000000
3587.8757515 40.000000
3606.1122244 40.000000
3624.3486974 40.000000
3642.5851703 40.000000
3660.8216433 40.000000
3679.0581162 40.000000
3697.2945892 40.000000
3715.5310621 40.000000
3733.7675351 40.000000
3752.0040080 40.000000
3770.2404810 40.000000
3788.4769539 40.000000
3806.7134269 40.000000
3824.9498998 40.000000
3843.1863727 40.000000
3861.4228457 40.000000
3879.6593186 40.000000
3897.8957916 40.000000
3916.1322645 40.000000
3934.3687375 40.000000
3952.6052104 40.000000
3970.8416834 40.000000
3989.0781563 40.000000
4007.3146293 40.000000
4025.5511022 40.000000
4043.7875752 40.000000
4062.0240481 40.000000
4080.2605210 40.000000
4098.4969940 40.000000
4116.7334669 40.000000
4134.9699399 40.000000
4153.2064128 40.000000
4171.4428858 40.000000
4189.6793587 40.000000
4207.9158317 40.000000
4226.1523046 40.000000
4244.3887776 40.000000
4262.6252505 40.000000
4280.8617234 40.000000
4299.0981964 40.000000
4317.3346693 40.000000
4335.5711423 40.000000
4353.8076152 40.000000
4372.0440882 40.000000
4390.2805611 40.000000
4408.5170341 40.000000
4426.7535070 40.000000
4444.9899800 40.000000
4463.2264529 40.000000
4481.4629259 40.000000
4499.6993988 40.000000
4517.9358717 40.000000
4536.1723447 40.000000
4554.4088176 40.000000
4572.6452906 40.000000
4590.8817635 40.000000
4609.1182365 40.000000
4627.3547094 40.000000
4645.5911824 40.000000
4663.8276553 40.000000
4682.0641283 40.000000
4700.3006012 40.000000
4718.5370741 40.000000
4736.7735471 40.000000
4755.0100200 40.000000
4773.2464930 40.000000
4791.4829659 40.000000
4809.7194389 40.000000
4827.9559118 40.000000
4846.1923848 40.000000
4864.4288577 40.000000
4882.6653307 40.000000
4900.9018036 40.000000
4919.1382766 40.000000
4937.3747495 40.000000
4955.6112224 40.000000
4973.8476954 40.000000
4992.0841683 40.000000
5010.3206413 40.000000
5028.5571142 40.000000
5046.7935872 40.000000
5065.0300601 40.000000
5083.2665331 40.000000
5101.5030060 40.000000
5119.7394790 40.000000
5137.9759519 40.000000
5156.2124248 40.000000
5174.4488978 40.000000
5192.6853707 40.000000
5210.9218437 40.000000
5229.1583166 40.000000
5247.3947896 40.000000
5265.6312625 40.000000
5283.8677355 40.000000
5302.1042084 40.000000
5320.3406814 40.000000
5338.5771543 40.000000
5356.8136273 40.000000
5375.0501002 40.000000
5393.2865731 40.000000
5411.5230461 40.000000
5429.7595190 40.000000
5447.9959920 40.000000
5466.2324649 40.000000
5484.4689379 40.000000
5502.7054108 40.000000
5520.9418838 40.000000
5539.1783567 40.000000
5557.4148297 40.000000
5575.6513026 40.000000
5593.8877756 40.000000
5612.1242485 40.000000
5630.3607214 40.000000
5648.5971944 40.000000
5666.8336673 40.000000
5685.0701403 40.000000
5703.3066132 40.000000
5721.5430862 40.000000
5739.7795591 40.000000
5758.0160321 40.000000
5776.2525050 40.000000
5794.4889780 40.000000
5812.7254509 40.000000
5830.9619238 40.000000
5849.1983968 40.000000
5867.4348697 40.000000
5885.6713427 40.000000
5903.9078156 40.000000
5922.1442886 40.000000
5940.3807615 40.000000
5958.6172345 40.000000
5976.8537074 40.000000
5995.0901804 40.000000
6013.3266533 40.000000
6031.5631263 40.000000
6049.7995992 40.000000
6068.0360721 40.000000
6086.2725451 40.000000
6104.5090180 40.000000
6122.7454910 40.000000
6140.9819639 40.000000
6159.2184369 40.000000
6177.4549098 40.000000
6195.6913828 40.000000
6213.9278557 40.000000
6232.1643287 40.000000
6250.4008016 40.000000
6268.6372745 40.000000
6286.8737475 40.000000
6305.1102204 40.000000
6323.3466934 40.000000
6341.5831663 40.000000
6359.8196393 40.000000
6378.0561122 40.000000
6396.2925852 40.000000
6414.5290581 40.000000
6432.7655311 40.000000
6451.0020040 40.000000
6469.2384770 40.000000
6487.4749499 40.000000
6505.7114228 40.000000
6523.9478958 40.000000
6542.1843687 40.000000
6560.4208417 40.000000
6578.6573146 40.000000
6596.8937876 40.000000
6615.1302605 40.000000
6633.3667335 40.000000
6651.6032064 40.000000
6669.8396794 40.000000
6688.0761523 40.000000
6706.3126253 40.000000
6724.5490982 40.000000
6742.7855711 40.000000
6761.0220441 40.000000
6779.2585170 40.000000
6797.4949900 40.000000
6815.7314629 40.000000
6833.9679359 40.000000
6852.2044088 40.000000
6870.4408818 40.000000
6888.6773547 40.000000
6906.9138277 40.000000
6925.1503006 40.000000
6943.3867735 40.000000
6961.6232465 40.000000
6979.8597194 40.000000
6998.0961924 40.000000
7016.3326653 40.000000
7034.5691383 40.000000
7052.8056112 40.000000
7071.0420842 40.000000
7089.2785571 40.000000
7107.5150301 40.000000
7125.7515030 40.000000
7143.9879760 40.000000
7162.2244489 40.000000
7180.4609218 40.000000
7198.6973948 40.000000
7216.9338677 40.000000
7235.1703407 40.000000
7253.4068136 40.000000
7271.6432866 40.000000
7289.8797595 40.000000
7308.1162325 40.000000
7326.3527054 40.000000
7344.5891784 40.000000
7362.8256513 40.000000
7381.0621242 40.000000
7399.2985972 40.000000
7417.5350701 40.000000
7435.7715431 40.000000
7454.0080160 40.000000
7472.2444890 40.000000
7490.4809619 40.000000
7508.7174349 40.000000
7526.9539078 40.000000
7545.1903808 40.000000
7563.4268537 40.000000
7581.6633267 40.000000
7599.8997996 40.000000
7618.1362725 40.000000
7636.3727455 40.000000
7654.6092184 40.000000
7672.8456914 40.000000
7691.0821643 40.000000
7709.3186373 40.000000
7727.5551102 40.000000
7745.7915832 40.000000
7764.0280561 40.000000
7782.2645291 40.000000
7800.5010020 40.000000
7818.7374749 40.000000
7836.9739479 40.000000
7855.2104208 40.000000
7873.4468938 40.000000
7891.6833667 40.000000
7909.9198397 40.000000
7928.1563126 40.000000
7946.3927856 40.000000
7964.6292585 40.000000
7982.8657315 40.000000
8001.1022044 40.000000
