# x | z
8.12308e+04 7.75385e+04
8.12308e+04 1.07077e+05
8.12308e+04 1.36615e+05
8.12308e+04 1.66154e+05
8.12308e+04 1.95692e+05
8.12308e+04 2.25231e+05
8.12308e+04 2.54769e+05
8.12308e+04 2.84308e+05
8.12308e+04 3.13846e+05
8.12308e+04 3.43385e+05
8.12308e+04 3.72923e+05
8.12308e+04 4.02462e+05
1.14462e+05 7.75385e+04
1.14462e+05 1.07077e+05
1.14462e+05 1.36615e+05
1.14462e+05 1.66154e+05
1.14462e+05 1.95692e+05
1.14462e+05 2.25231e+05
1.14462e+05 2.54769e+05
1.14462e+05 2.84308e+05
1.14462e+05 3.13846e+05
1.14462e+05 3.43385e+05
1.14462e+05 3.72923e+05
1.14462e+05 4.02462e+05
1.47692e+05 7.75385e+04
1.47692e+05 1.07077e+05
1.47692e+05 1.36615e+05
1.47692e+05 1.66154e+05
1.47692e+05 1.95692e+05
1.47692e+05 2.25231e+05
1.47692e+05 2.54769e+05
1.47692e+05 2.84308e+05
1.47692e+05 3.13846e+05
1.47692e+05 3.43385e+05
1.47692e+05 3.72923e+05
1.47692e+05 4.02462e+05
1.80923e+05 7.75385e+04
1.80923e+05 1.07077e+05
1.80923e+05 1.36615e+05
1.80923e+05 1.66154e+05
1.80923e+05 1.95692e+05
1.80923e+05 2.25231e+05
1.80923e+05 2.54769e+05
1.80923e+05 2.84308e+05
1.80923e+05 3.13846e+05
1.80923e+05 3.43385e+05
1.80923e+05 3.72923e+05
1.80923e+05 4.02462e+05
2.14154e+05 7.75385e+04
2.14154e+05 1.07077e+05
2.14154e+05 1.36615e+05
2.14154e+05 1.66154e+05
2.14154e+05 1.95692e+05
2.14154e+05 2.25231e+05
2.14154e+05 2.54769e+05
2.14154e+05 2.84308e+05
2.14154e+05 3.13846e+05
2.14154e+05 3.43385e+05
2.14154e+05 3.72923e+05
2.14154e+05 4.02462e+05
2.47385e+05 7.75385e+04
2.47385e+05 1.07077e+05
2.47385e+05 1.36615e+05
2.47385e+05 1.66154e+05
2.47385e+05 1.95692e+05
2.47385e+05 2.25231e+05
2.47385e+05 2.54769e+05
2.47385e+05 2.84308e+05
2.47385e+05 3.13846e+05
2.47385e+05 3.43385e+05
2.47385e+05 3.72923e+05
2.47385e+05 4.02462e+05
2.80615e+05 7.75385e+04
2.80615e+05 1.07077e+05
2.80615e+05 1.36615e+05
2.80615e+05 1.66154e+05
2.80615e+05 1.95692e+05
2.80615e+05 2.25231e+05
2.80615e+05 2.54769e+05
2.80615e+05 2.84308e+05
2.80615e+05 3.13846e+05
2.80615e+05 3.43385e+05
2.80615e+05 3.72923e+05
2.80615e+05 4.02462e+05
3.13846e+05 7.75385e+04
3.13846e+05 1.07077e+05
3.13846e+05 1.36615e+05
3.13846e+05 1.66154e+05
3.13846e+05 1.95692e+05
3.13846e+05 2.25231e+05
3.13846e+05 2.54769e+05
3.13846e+05 2.84308e+05
3.13846e+05 3.13846e+05
3.13846e+05 3.43385e+05
3.13846e+05 3.72923e+05
3.13846e+05 4.02462e+05
3.47077e+05 7.75385e+04
3.47077e+05 1.07077e+05
3.47077e+05 1.36615e+05
3.47077e+05 1.66154e+05
3.47077e+05 1.95692e+05
3.47077e+05 2.25231e+05
3.47077e+05 2.54769e+05
3.47077e+05 2.84308e+05
3.47077e+05 3.13846e+05
3.47077e+05 3.43385e+05
3.47077e+05 3.72923e+05
3.47077e+05 4.02462e+05
3.80308e+05 7.75385e+04
3.80308e+05 1.07077e+05
3.80308e+05 1.36615e+05
3.80308e+05 1.66154e+05
3.80308e+05 1.95692e+05
3.80308e+05 2.25231e+05
3.80308e+05 2.54769e+05
3.80308e+05 2.84308e+05
3.80308e+05 3.13846e+05
3.80308e+05 3.43385e+05
3.80308e+05 3.72923e+05
3.80308e+05 4.02462e+05
4.13538e+05 7.75385e+04
4.13538e+05 1.07077e+05
4.13538e+05 1.36615e+05
4.13538e+05 1.66154e+05
4.13538e+05 1.95692e+05
4.13538e+05 2.25231e+05
4.13538e+05 2.54769e+05
4.13538e+05 2.84308e+05
4.13538e+05 3.13846e+05
4.13538e+05 3.43385e+05
4.13538e+05 3.72923e+05
4.13538e+05 4.02462e+05
